CREATE TABLE "AwardsMisc" ("_name" VARCHAR(100) NOT NULL, "ID" TEXT, "award" TEXT, "_year" BIGINT, "lgID" TEXT, "note" TEXT, PRIMARY KEY ("_name"));
CREATE TABLE "HOF" ("_year" BIGINT, "hofID" VARCHAR(100) NOT NULL, "_name" TEXT, "category" TEXT, PRIMARY KEY ("hofID"));
CREATE TABLE "Teams" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "franchID" TEXT, "confID" TEXT, "divID" TEXT, "rank" BIGINT, "playoff" TEXT, "G" BIGINT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "OTL" TEXT, "Pts" BIGINT, "SoW" TEXT, "SoL" TEXT, "GF" BIGINT, "GA" BIGINT, "_name" TEXT, "PIM" TEXT, "BenchMinor" TEXT, "PPG" TEXT, "PPC" TEXT, "SHA" TEXT, "PKG" TEXT, "PKC" TEXT, "SHF" TEXT, PRIMARY KEY ("_year","tmID"));
CREATE TABLE "Coaches" ("coachID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "tmID" VARCHAR(100) NOT NULL, "lgID" TEXT, "stint" BIGINT NOT NULL, "notes" TEXT, "g" BIGINT, "w" BIGINT, "l" BIGINT, "t" BIGINT, "postg" TEXT, "postw" TEXT, "postl" TEXT, "postt" TEXT, PRIMARY KEY ("coachID","_year","tmID","stint"));
CREATE TABLE "AwardsCoaches" ("coachID" TEXT, "award" TEXT, "_year" BIGINT, "lgID" TEXT, "note" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Master" ("playerID" TEXT, "coachID" TEXT, "hofID" TEXT, "firstName" TEXT, "lastName" TEXT, "nameNote" TEXT, "nameGiven" TEXT, "nameNick" TEXT, "height" TEXT, "weight" TEXT, "shootCatch" TEXT, "legendsID" TEXT, "ihdbID" TEXT, "hrefID" TEXT, "firstNHL" TEXT, "lastNHL" TEXT, "firstWHA" TEXT, "lastWHA" TEXT, "pos" TEXT, "birthYear" TEXT, "birthMon" TEXT, "birthDay" TEXT, "birthCountry" TEXT, "birthState" TEXT, "birthCity" TEXT, "deathYear" TEXT, "deathMon" TEXT, "deathDay" TEXT, "deathCountry" TEXT, "deathState" TEXT, "deathCity" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "AwardsPlayers" ("playerID" VARCHAR(100) NOT NULL, "award" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "lgID" TEXT, "note" TEXT, "pos" TEXT, PRIMARY KEY ("playerID","award","_year"));
CREATE TABLE "CombinedShutouts" ("_year" BIGINT, "_month" BIGINT, "date" BIGINT, "tmID" TEXT, "oppID" TEXT, "R_P" TEXT, "IDgoalie1" TEXT, "IDgoalie2" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Goalies" ("playerID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "stint" BIGINT NOT NULL, "tmID" TEXT, "lgID" TEXT, "GP" TEXT, "Min" TEXT, "W" TEXT, "L" TEXT, "T_OL" TEXT, "ENG" TEXT, "SHO" TEXT, "GA" TEXT, "SA" TEXT, "PostGP" TEXT, "PostMin" TEXT, "PostW" TEXT, "PostL" TEXT, "PostT" TEXT, "PostENG" TEXT, "PostSHO" TEXT, "PostGA" TEXT, "PostSA" TEXT, PRIMARY KEY ("playerID","_year","stint"));
CREATE TABLE "GoaliesSC" ("playerID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "tmID" TEXT, "lgID" TEXT, "GP" BIGINT, "Min" BIGINT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "SHO" BIGINT, "GA" BIGINT, PRIMARY KEY ("playerID","_year"));
CREATE TABLE "GoaliesShootout" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "W" BIGINT, "L" BIGINT, "SA" BIGINT, "GA" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Scoring" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "lgID" TEXT, "pos" TEXT, "GP" BIGINT, "G" BIGINT, "A" BIGINT, "Pts" BIGINT, "PIM" BIGINT, "___" TEXT, "PPG" TEXT, "PPA" TEXT, "SHG" TEXT, "SHA" TEXT, "GWG" TEXT, "GTG" TEXT, "SOG" TEXT, "PostGP" TEXT, "PostG" TEXT, "PostA" TEXT, "PostPts" TEXT, "PostPIM" TEXT, "Post___" TEXT, "PostPPG" TEXT, "PostPPA" TEXT, "PostSHG" TEXT, "PostSHA" TEXT, "PostGWG" TEXT, "PostSOG" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringSC" ("playerID" TEXT, "_year" BIGINT, "tmID" TEXT, "lgID" TEXT, "pos" TEXT, "GP" BIGINT, "G" BIGINT, "A" BIGINT, "Pts" BIGINT, "PIM" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringShootout" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "S" BIGINT, "G" BIGINT, "GDG" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringSup" ("playerID" TEXT, "_year" BIGINT, "PPA" TEXT, "SHA" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "SeriesPost" ("_year" BIGINT, "round" TEXT, "series" TEXT, "tmIDWinner" TEXT, "lgIDWinner" TEXT, "tmIDLoser" TEXT, "lgIDLoser" TEXT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "GoalsWinner" BIGINT, "GoalsLoser" BIGINT, "note" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "TeamSplits" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "hW" BIGINT, "hL" BIGINT, "hT" BIGINT, "hOTL" TEXT, "rW" BIGINT, "rL" BIGINT, "rT" BIGINT, "rOTL" TEXT, "SepW" TEXT, "SepL" TEXT, "SepT" TEXT, "SepOL" TEXT, "OctW" TEXT, "OctL" TEXT, "OctT" TEXT, "OctOL" TEXT, "NovW" TEXT, "NovL" TEXT, "NovT" TEXT, "NovOL" TEXT, "DecW" TEXT, "DecL" TEXT, "DecT" TEXT, "DecOL" TEXT, "JanW" BIGINT, "JanL" BIGINT, "JanT" BIGINT, "JanOL" TEXT, "FebW" BIGINT, "FebL" BIGINT, "FebT" BIGINT, "FebOL" TEXT, "MarW" TEXT, "MarL" TEXT, "MarT" TEXT, "MarOL" TEXT, "AprW" TEXT, "AprL" TEXT, "AprT" TEXT, "AprOL" TEXT, PRIMARY KEY ("_year","tmID"));
CREATE TABLE "TeamVsTeam" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "oppID" VARCHAR(100) NOT NULL, "W" BIGINT, "L" BIGINT, "T" BIGINT, "OTL" TEXT, PRIMARY KEY ("_year","tmID","oppID"));
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('primewa01', 2006, 2, 'CAL', 'NHL', 'C', 27, 3, 4, 7, 36, '-2', '0', '0', '1', '0', '2', NULL, '35', '6', '0', '2', '2', '14', '-1', '0', '0', '0', '0', '0', '3', 182);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('hextade01', 1968, 1, 'NYR', 'NHL', 'C', 13, 1, 4, 5, 25, '1', '0', NULL, '0', NULL, '0', '0', '16', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 183);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('iafraal01', 1996, 1, 'SJS', 'NHL', 'D', 38, 6, 9, 15, 91, '-10', '3', '4', '0', '0', '0', '0', '91', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 184);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('karpoal01', 2001, 1, 'CHI', 'NHL', 'D', 65, 1, 9, 10, 40, '10', '0', '0', '1', '0', '0', '0', '40', '5', '1', '0', '1', '0', '-1', '0', '0', '0', '0', '1', '6', 185);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('josepch01', 1993, 2, 'TBL', 'NHL', 'D', 66, 10, 19, 29, 108, '-13', '7', '9', '0', '0', '0', '0', '154', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 186);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('lefebgu01', 2009, 1, 'BOS', 'NHL', 'L', 1, 0, 0, 0, 0, '0', '0', '0', '0', '0', '0', NULL, '0', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 187);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('menarpa01', 1972, 1, 'CHC', 'WHA', 'G', 1, 0, 0, 0, 0, NULL, '0', NULL, '0', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 188);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('klemmjo01', 1998, 1, 'COL', 'NHL', 'D', 39, 1, 2, 3, 31, '4', '0', '0', '0', '0', '0', '0', '28', '19', '0', '1', '1', '10', '1', '0', '0', '0', '0', '0', '11', 189);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('mccaldu01', 1970, 1, 'PIT', 'NHL', 'D', 77, 9, 20, 29, 95, '-13', '1', NULL, '0', NULL, '1', '1', '104', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 190);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('isbisbr01', 2003, 1, 'EDM', 'NHL', 'L', 51, 10, 8, 18, 54, '-2', '1', '0', '0', '0', '2', '1', '80', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 191);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('orszavl01', 1999, 1, 'NYI', 'NHL', 'R', 11, 2, 1, 3, 4, '1', '0', '0', '0', '0', '0', '0', '16', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 192);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('ezinibi01', 1949, 1, 'TOR', 'NHL', 'R', 67, 10, 12, 22, 144, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, '5', '0', '0', '0', '13', NULL, NULL, NULL, NULL, NULL, NULL, NULL, 193);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('nattrra01', 1949, 1, 'CHI', 'NHL', 'D', 68, 5, 11, 16, 96, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 194);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('richaja01', 1978, 1, 'BUF', 'NHL', 'C', 61, 10, 15, 25, 26, '8', '0', NULL, '0', NULL, '1', '1', '85', '3', '1', '0', '1', '0', NULL, '0', NULL, '0', NULL, '1', NULL, 195);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('oconnmy01', 1990, 1, 'NJD', 'NHL', 'D', 22, 3, 1, 4, 41, '3', '0', '0', '0', '0', '0', '0', '14', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 196);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('witehjo01', 2000, 2, 'MTL', 'NHL', 'L', 26, 1, 1, 2, 6, '0', '0', '0', '0', '0', '0', '0', '18', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 197);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('kornji01', 1987, 1, 'NJD', 'NHL', 'L', 52, 8, 13, 21, 140, '-22', '3', '4', '0', '0', '0', '0', '49', '9', '0', '2', '2', '71', '2', '0', '0', '0', '0', '0', '2', 198);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('ronsole01', 1960, 1, 'NYR', 'NHL', 'L', 13, 2, 1, 3, 10, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 199);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('morgaja01', 2006, 1, 'MIN', 'NHL', 'C', 4, 0, 0, 0, 4, '-1', '0', '0', '0', '0', '0', NULL, '0', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 200);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('schmimi01', 1953, 1, 'BOS', 'NHL', 'C', 62, 14, 18, 32, 28, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, '4', '1', '0', '1', '20', NULL, NULL, NULL, NULL, NULL, NULL, NULL, 201);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('simonch01', 1996, 1, 'WAS', 'NHL', 'L', 42, 9, 13, 22, 165, '-1', '3', '0', '0', '0', '1', '0', '89', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 202);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('leebr01', 2011, 1, 'OTT', 'NHL', 'D', 35, 1, 7, 8, 27, '-2', '0', '0', '0', '0', '0', NULL, '15', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 203);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('tikkaes01', 1987, 1, 'EDM', 'NHL', 'L', 80, 23, 51, 74, 153, '21', '6', '17', '1', '1', '2', '0', '142', '19', '10', '17', '27', '72', '2', '5', '10', '0', '0', '1', '42', 204);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('lockeke01', 1976, 1, 'SDM', 'WHA', 'G', 45, 0, 0, 0, 15, '0', '0', NULL, '0', NULL, '0', NULL, '0', '5', '0', '0', '0', '0', '0', '0', NULL, '0', NULL, '0', NULL, 205);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('daleyjo01', 1971, 1, 'DET', 'NHL', 'G', 29, 0, 0, 0, 2, '0', '0', NULL, '0', NULL, '0', '0', '0', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 206);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('smithst05', 1989, 1, 'EDM', 'NHL', 'D', 75, 7, 34, 41, 171, '6', '3', '19', '0', '1', '1', '0', '125', '22', '5', '10', '15', '37', '15', '0', '6', '1', '0', '1', '35', 207);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('staplpa01', 1974, 1, 'CHC', 'WHA', 'D', 68, 4, 30, 34, 38, '-9', '2', NULL, '0', NULL, NULL, NULL, '105', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 208);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('smyliro01', 1924, 1, 'TRS', 'NHL', 'L', 11, 1, 0, 1, 0, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, '1', '0', '0', '0', '0', NULL, NULL, NULL, NULL, NULL, NULL, NULL, 209);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('hainsge01', 1924, 1, 'SAS', 'WCHL', 'G', 28, 0, 0, 0, 2, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, '2', '0', '0', '0', '0', NULL, NULL, NULL, NULL, NULL, NULL, NULL, 210);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('martipi01', 1976, 1, 'CHI', 'NHL', 'C', 75, 17, 36, 53, 22, '-4', '6', NULL, '1', NULL, '2', '0', '117', '2', '0', '0', '0', '0', NULL, '0', NULL, '0', NULL, '0', NULL, 211);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('parisjp01', 1976, 1, 'NYI', 'NHL', 'L', 80, 25, 31, 56, 46, '26', '5', NULL, '0', NULL, '7', '2', '147', '11', '4', '4', '8', '6', NULL, '1', NULL, '0', NULL, '0', NULL, 212);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('mcbaija02', 2010, 1, 'CAR', 'NHL', 'D', 76, 7, 23, 30, 32, '-8', '1', '7', '0', '0', '2', NULL, '95', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 213);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('waresed01', 1937, 1, 'DET', 'NHL', 'R', 21, 9, 7, 16, 2, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 214);
INSERT INTO "Scoring" ("playerID", "_year", "stint", "tmID", "lgID", "pos", "GP", "G", "A", "Pts", "PIM", "___", "PPG", "PPA", "SHG", "SHA", "GWG", "GTG", "SOG", "PostGP", "PostG", "PostA", "PostPts", "PostPIM", "Post___", "PostPPG", "PostPPA", "PostSHG", "PostSHA", "PostGWG", "PostSOG", "rowid") VALUES ('chrisje01', 1996, 1, 'PIT', 'NHL', 'L', 11, 2, 2, 4, 13, '-3', '0', '0', '0', '0', '0', '0', '18', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 215);
