CREATE TABLE `runs` (`run_at` TEXT, `max_rowid` BIGINT, `reviews_added` BIGINT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `podcasts` (`podcast_id` VARCHAR(100) NOT NULL, `itunes_id` BIGINT, `slug` TEXT, `itunes_url` TEXT, `title` TEXT, PRIMARY KEY (`podcast_id`));
CREATE TABLE `reviews` (`podcast_id` TEXT, `title` TEXT, `content` TEXT, `rating` BIGINT, `author_id` TEXT, `created_at` TEXT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `categories` (`podcast_id` VARCHAR(100) NOT NULL, `category` VARCHAR(100) NOT NULL, PRIMARY KEY (`podcast_id`,`category`));
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ddd6bd999f20dda62b9354db12ccd4c3', 484973315, 'classical-minutes-musical-skills-motivation-tips-insights', 'https://podcasts.apple.com/us/podcast/classical-minutes-musical-skills-motivation-tips-insights/id484973315', 'Classical Minutes: Musical Skills and Motivation | Tips and Insights | Instrumental Coaching | Onlin...');
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('d8a064bd29549ddd282ffe484fcdcc85', 'HIGHLY RECOMMEND', 'As a big fan of fantasy sports with not a lot of free time, all of the podcasts that FantasyPros puts out are extremely helpful for me. I can get useful information for the upcoming week on my daily commute to and from work. The fact that they link clips of the podcast for specific players on their website is great!!! Makes it easier for me to look up specifics if I forget something or need quick info!!', 5, '1C12BAE3465B14A', '2020-12-20T02:33:49-07:00', 203);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('f0ae3bcb86bddf96e81d8fce96a14a8b', 'I luv this podcast!!!!!!!!', 'So cool spot the difference 🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀👩🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀🧑🏻‍🚀 🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻👸🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻 🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🐀🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔🦔#porky pine12🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🌡🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪🧪just 2 good 879 p.s my name is Joseph. More 🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🌑🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻🥷🏻 🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤮🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏼👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼✋🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼 😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😸😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺😺 👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽➡️👽👽👽👽👽👽👽👽👽👽 🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔉🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔉🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈🔈 📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📒📔📒 I have 1 loose tooth!🦷 🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🥧🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇🧇 🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🍺🥃 I want a shoutout!', 5, '9F07903B1149FBD', '2021-07-31T11:50:09-07:00', 204);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('e9896ec1d1779d7ef99526d597ccbc6a', 'Fun and so necessary!', 'Loving this podcast and everything it stands for! I’m always looking for ways to do self-care without taking myself too seriously. This is very that. Love!', 5, 'C22261AC765AA96', '2018-12-05T00:39:28-07:00', 205);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('b69491f875851e605416ef8c0ebdad7d', 'Great Resource!', 'Thoughtful and motivating. Keep up with the good work!', 5, '7099BC69683CDB1', '2015-05-18T08:34:30-07:00', 206);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('b913c95d304bac8b6cddf9034294eab7', 'Political and unwelcoming', 'PotterCast declines in quality and increases in political rhetoric and creates a hostile space for Harry Potter Fans. With dozens of better options out there, skip this one.', 1, '1E89CFB869BEB9B', '2020-11-09T16:04:31-07:00', 207);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('b2ebfafb097d6a1f390820c2b806379c', 'The Devils Eyes', 'Another wonderful Podcast from the good people at consequence of sound.', 5, 'BDA1FEA8F98A343', '2018-02-28T22:06:39-07:00', 208);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('aa78f0dfd62e1f6aa2de169838d75ac6', 'Very informative', 'Sounds like a great investment opportunity. What’s better than a cash business.', 4, '3FF4199EE41BFD8', '2020-05-19T14:54:03-07:00', 209);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('c413de53fc119b59adc6843bd5ed8e94', 'James Altucher is great!', 'James Altucher is great, which I have now read his 3 Choose Yourself books and I am an avid listener of this podcast. I hike recommend listening to a few episodes, as I take at least 1 great idea from each episode. Most of the time more.', 5, '0F7CBC33D250AED', '2016-03-09T12:08:33-07:00', 210);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('c99253c57c787198792c85eb32b53cdb', 'So Glad They’re Back', 'It was great news to hear these guys are back doing the podcast. College basketball season just got a whole lot more fun.', 5, '90A2B47EDCCFC1B', '2019-12-04T12:27:31-07:00', 211);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('af51ed4c8cc1340adf4ad1f903851241', 'Love this podcast!', 'I am so glad you guys are back. This is my favorite podcast. I am completely addicted.', 5, 'AF66BD5AD67F9E9', '2022-02-12T11:25:43-07:00', 212);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('dc4b34571cb48e7b580782a0bb5e2a84', 'Superb!', 'Loved the one about Manafort. Will continue to listen.', 5, 'B1520975A254930', '2018-02-04T16:37:10-07:00', 213);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('f8fc2df17523b6608999403d1c6afef3', 'Podcast', 'Binge listened! Love the history 😀', 5, 'F29ED3028F505F7', '2019-04-26T20:58:07-07:00', 214);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('f9c2cbd3eb70d6f20ed2bab72f39c5b6', 'Fantastic!!', 'I discovered espanlistos in summer 2021, soon after I’d decided to step up my Spanish practice. I found this podcast to be informative and easy to listen to, but also feel that it boosted my confidence in my listening ability! I have spent many a road trip listening to espanlistos, and even listen to it at work when I am shelving books! If you are looking for an informative, intermediate-level, all Spanish podcast, give espanlistos a chance!', 5, 'D03C41FD2FAE5AB', '2022-01-27T14:42:09-07:00', 215);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('b713aa6dfcf68215a763166ee74f1c43', 'Genius', 'I’m happy Black people have a platform to talk about our points of view, conditions we’ve been through, and our own private jokes that don’t get misinterpreted. On top of that, we get an SAT word after every episode. Keep educating us T.I.🙌🏾', 5, '13DBB8D1DD3E56E', '2019-10-28T16:23:41-07:00', 216);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('dfef0bcb6a279cc96d0cc2f8372b4d38', 'Too many ads', 'They need to put the ads together and not interrupt the show every minute. Story is good but you get taken out if it.', 3, '0B261569720427B', '2020-04-22T12:30:04-07:00', 217);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('d0b3a126b2cc07b31024aba7b71b8da3', 'I’m a zebra!!', 'I love the reminder that I’m a zebra and not a horse. I keep trying to do horse things and shrink myself to fit in with the horses. But no, I’m definitely a zebra! If you’re ready to drop the 9-5 mindset and build your business on purpose, then I HIGHLY recommend you listen to this podcast.', 5, '62C3E26F2E746FE', '2021-03-30T14:31:06-07:00', 218);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('e7f5bda1650fa3b1f40531fdcd5f185e', 'Love this !!!', 'Great content, I really enjoyed the episode and some of the topics really touched me !! Keep it up y’all !!', 5, '0AF4BC4A893EBAF', '2019-12-13T17:40:33-07:00', 219);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('d076919a6e0b568ce627f72b4323afd3', 'Therapy in my ears', 'Love the content so far. The first interview with Jason Fried and minisode 16 on Earn It got me hooked. David is a thoughtful interviewer and introspective podcaster. Keep up the great work!', 5, '3135825F309AD51', '2016-06-06T10:24:09-07:00', 220);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('f93948a43537057b4e726d5471a68dc8', 'Great Teacher, Great Man!', 'I am very blessed by Pastor Ken Graves'' teachings! As a few others have mentioned, his \"How to be a Man\" sermons really touched me. Its hard being a christian man, especially in a \"Christian Culture\" that is highly feminine. I refer my guy friends to him a lot. Lord, bless Ken for his faithfullness toward You! Amen', 5, 'CE859143C9E9CDD', '2013-01-23T10:38:40-07:00', 221);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('ec7627b9d786d29ea53c1379728a3be4', 'Must Listen', 'I binged this podcasts during my week off.  So helpful. As an adoptive mom it is like having a supportive friend!', 5, '4F7586FACC2BDB0', '2021-04-23T04:31:59-07:00', 222);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('f74e155711a6b60497d407f6171bfb70', 'This is honestly so amazing :)', 'This is so relatable and understanding, honestly an inspiration for anyone. Everyone’s personalities shine and makes this so enjoyable.  Genuinely enjoy listening to every component and hearing different stories and understandings. This definitely deserves a listen!!', 5, 'CF2DA819C4653B9', '2019-01-08T15:26:18-07:00', 223);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('c304b3c3713ef3ee50c061d245bdf29d', '😎', 'Hermano sigue así, para todos son súper útiles los episodios que apps tengo en mi iPhone como el #35, ya que todos siempre estamos buscando nuevas aplicaciones,👍.', 5, 'AB182F1E891630C', '2020-01-12T09:09:46-07:00', 224);
